"","Recorder","Rep","plant.id","microsite","flowering","magnet.species","phyto.species","video.date","video.length","flower.fov","visitor.descript","visitor.rtu.original","highest.rtu","flies.on","visitor.behaviour","other.description","start.time","end.time","total.time","flowers.visits","unique.fl.visited","X","X.1","id.check","uniID","pos.total.time","dec.total.time","prop.fl.visited","prop.un.fl.visited"
"262","Jenna","LO5","199","open","pre","larrea","malacothrix","4.13.2017","1:16:44",11,"","syrphid","syrphid","Y","","","0:53:01","0:53:31","0:00:30",1,1,"","","4.13.2017 199 LO5 open pre","LO54.13.2017",2019-03-04 00:00:30,0.00833333333333333,0.0909090909090909,0.0909090909090909
"263","Jenna","LO5","199","open","pre","larrea","malacothrix","4.13.2017","1:16:44",11,"","syrphid","syrphid","Y","","","0:53:41","0:54:40","0:00:59",1,1,"","","4.13.2017 199 LO5 open pre","LO54.13.2017",2019-03-04 00:00:59,0.0163888888888889,0.0909090909090909,0.0909090909090909
"264","Jenna","LO5","199","open","pre","larrea","malacothrix","4.13.2017","1:16:44",11,"","syrphid","syrphid","Y","","","1:04:09","1:04:58","0:00:49",1,1,"","","4.13.2017 199 LO5 open pre","LO54.13.2017",2019-03-04 00:00:49,0.0136111111111111,0.0909090909090909,0.0909090909090909
"265","Jenna","LO6","300","open","pre","larrea","malacothrix","4.13.2017","1:14:12",8,"","syrphid","syrphid","Y","2 touchdowns","","0:10:46","0:10:50","0:00:04",1,1,"","","4.13.2017 300 LO6 open pre","LO64.13.2017",2019-03-04 00:00:04,0.00111111111111111,0.125,0.125
"266","Jenna","LO6","300","open","pre","larrea","malacothrix","4.13.2017","1:14:12",8,"","syrphid","syrphid","Y","","","0:39:48","0:40:02","0:00:14",1,1,"","","4.13.2017 300 LO6 open pre","LO64.13.2017",2019-03-04 00:00:14,0.00388888888888889,0.125,0.125
"267","Jenna","LO6","300","open","pre","larrea","malacothrix","4.13.2017","1:14:12",8,"","syrphid","syrphid","Y","","","0:46:05","0:48:06","0:02:01",1,1,"","","4.13.2017 300 LO6 open pre","LO64.13.2017",2019-03-04 00:02:01,0.0336111111111111,0.125,0.125
"268","Jenna","LO6","300","open","pre","larrea","malacothrix","4.13.2017","1:14:12",8,"","syrphid","syrphid","Y","touchdown","","0:53:42","0:53:43","0:00:01",1,1,"","","4.13.2017 300 LO6 open pre","LO64.13.2017",2019-03-04 00:00:01,0.000277777777777778,0.125,0.125
"269","Jenna","LS1","262","shrub","pre","larrea","malacothrix","4.13.2017","1:37:21",6,"","syrphid","syrphid","Y","","","0:22:32","0:22:41","0:00:09",1,1,"","","4.13.2017 262 LS1 shrub pre","LS14.13.2017",2019-03-04 00:00:09,0.0025,0.166666666666667,0.166666666666667
"270","Jenna","LS1","262","shrub","pre","larrea","malacothrix","4.13.2017","1:37:21",6,"","syrphid","bombyliid","Y","touchdown","","0:45:57","0:45:58","0:00:01",1,1,"","","4.13.2017 262 LS1 shrub pre","LS14.13.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"271","Jenna","LS1","262","shrub","pre","larrea","malacothrix","4.13.2017","1:37:21",6,"","syrphid","syrphid","Y","","","1:03:16","1:03:26","0:00:10",1,1,"1:06:00","","4.13.2017 262 LS1 shrub pre","LS14.13.2017",2019-03-04 00:00:10,0.00277777777777778,0.166666666666667,0.166666666666667
"272","Jenna","LS1","262","shrub","pre","larrea","malacothrix","4.13.2017","1:37:21",6,"","syrphid","syrphid","Y","","","1:23:13","1:24:15","0:01:02",1,1,"0:17:13","","4.13.2017 262 LS1 shrub pre","LS14.13.2017",2019-03-04 00:01:02,0.0172222222222222,0.166666666666667,0.166666666666667
"273","Jenna","LS1","262","shrub","pre","larrea","malacothrix","4.13.2017","1:37:21",6,"","syrphid","syrphid","Y","","","1:29:18","1:29:19","0:00:01",1,1,"0:23:18","","4.13.2017 262 LS1 shrub pre","LS14.13.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"274","Jenna","LS2","180","shrub","pre","larrea","malacothrix","4.13.2017","1:42:07",6,"","syrphid","syrphid","Y","","","0:10:18","0:13:37","0:03:19",1,1,"","","4.13.2017 180 LS2 shrub pre","LS24.13.2017",2019-03-04 00:03:19,0.0552777777777778,0.166666666666667,0.166666666666667
"275","Jenna","LS2","180","shrub","pre","larrea","malacothrix","4.13.2017","1:42:07",6,"","syrphid","syrphid","Y","","","0:30:44","0:33:39","0:02:55",1,1,"","","4.13.2017 180 LS2 shrub pre","LS24.13.2017",2019-03-04 00:02:55,0.0486111111111111,0.166666666666667,0.166666666666667
"276","Jenna","LS2","180","shrub","pre","larrea","malacothrix","4.13.2017","1:42:07",6,"","syrphid","syrphid","Y","second flower closed","","0:55:29","1:00:13","0:04:44",2,2,"","","4.13.2017 180 LS2 shrub pre","LS24.13.2017",2019-03-04 00:04:44,0.0788888888888889,0.333333333333333,0.333333333333333
"277","Jenna","LS3","186","shrub","pre","larrea","malacothrix","4.13.2017","1:01:54",7,"","syrphid","syrphid","Y","","","0:00:00","0:02:48","0:02:48",1,1,"","","4.13.2017 186 LS3 shrub pre","LS34.13.2017",2019-03-04 00:02:48,0.0466666666666667,0.142857142857143,0.142857142857143
"278","Jenna","LS3","186","shrub","pre","larrea","malacothrix","4.13.2017","1:01:54",7,"","syrphid","syrphid","Y","","","0:26:37","0:26:43","0:00:06",1,1,"","","4.13.2017 186 LS3 shrub pre","LS34.13.2017",2019-03-04 00:00:06,0.00166666666666667,0.142857142857143,0.142857142857143
"279","Jenna","LS3","186","shrub","pre","larrea","malacothrix","4.13.2017","1:01:54",7,"","syrphid","syrphid","Y","","","0:32:08","0:32:50","0:00:42",1,1,"","","4.13.2017 186 LS3 shrub pre","LS34.13.2017",2019-03-04 00:00:42,0.0116666666666667,0.142857142857143,0.142857142857143
"280","Jenna","LS4","192","shrub","pre","larrea","malacothrix","4.13.2017","0:52:21",9,"","syrphid","syrphid","Y","","","0:19:07","0:21:22","0:02:15",1,1,"","","4.13.2017 192 LS4 shrub pre","LS44.13.2017",2019-03-04 00:02:15,0.0375,0.111111111111111,0.111111111111111
"281","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syprhid?","syrphid","Y","","","0:00:15","0:01:03","0:00:48",5,5,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:48,0.0133333333333333,0.416666666666667,0.416666666666667
"282","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:08:04","0:08:22","0:00:18",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:18,0.005,0.0833333333333333,0.0833333333333333
"283","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","slightly less than 1 s","","0:11:16","0:11:17","0:00:01",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"284","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:13:05","0:13:31","0:00:26",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:26,0.00722222222222222,0.0833333333333333,0.0833333333333333
"285","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syprhid","syrphid","Y","likely same invidiual as above","","0:13:40","0:14:25","0:00:45",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:45,0.0125,0.0833333333333333,0.0833333333333333
"286","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","likely same invidiual as above","","0:15:00","0:16:03","0:01:03",3,3,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:01:03,0.0175,0.25,0.25
"287","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:16:35","0:18:47","0:02:12",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:02:12,0.0366666666666667,0.0833333333333333,0.0833333333333333
"288","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:19:11","0:19:15","0:00:04",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:04,0.00111111111111111,0.0833333333333333,0.0833333333333333
"289","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:27:43","0:31:49","0:04:06",3,3,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:04:06,0.0683333333333333,0.25,0.25
"290","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","tiny black","bee?","Y","appears and disappears","","0:31:41","0:34:48","0:03:07",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:03:07,0.0519444444444444,0.0833333333333333,0.0833333333333333
"291","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid?","bee?","Y","","","0:34:21","0:37:44","0:03:23",2,2,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:03:23,0.0563888888888889,0.166666666666667,0.166666666666667
"292","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:35:54","0:37:57","0:02:03",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:02:03,0.0341666666666667,0.0833333333333333,0.0833333333333333
"293","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","?","bee","Y","","","0:38:24","0:40:06","0:01:42",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:01:42,0.0283333333333333,0.0833333333333333,0.0833333333333333
"294","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:40:14","0:40:44","0:00:30",2,2,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:30,0.00833333333333333,0.166666666666667,0.166666666666667
"295","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","?","bee","Y","possibly same ? As above","","0:40:47","0:41:27","0:00:40",2,2,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:40,0.0111111111111111,0.166666666666667,0.166666666666667
"296","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:45:53","0:48:48","0:02:55",2,2,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:02:55,0.0486111111111111,0.166666666666667,0.166666666666667
"297","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:50:29","0:50:43","0:00:14",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:14,0.00388888888888889,0.0833333333333333,0.0833333333333333
"298","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","on outer part of flower","","0:51:21","0:51:35","0:00:14",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:14,0.00388888888888889,0.0833333333333333,0.0833333333333333
"299","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syrphid","syrphid","Y","","","0:52:31","0:53:25","0:00:54",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:00:54,0.015,0.0833333333333333,0.0833333333333333
"300","Jenna","LS5","199","shrub","pre","larrea","malacothrix","4.13.2017","1:01:09",12,"","syprhid","syrphid","Y","stays until end","","0:58:49","1:01:09","0:02:20",1,1,"","","4.13.2017 199 LS5 shrub pre","LS54.13.2017",2019-03-04 00:02:20,0.0388888888888889,0.0833333333333333,0.0833333333333333
"301","Jenna","LS6","300","shrub","pre","larrea","malacothrix","4.13.2017","1:05:26",9,"","fly?","bee","Y","touchdown","","0:15:22","0:15:23","0:00:01",1,1,"","","4.13.2017 300 LS6 shrub pre","LS64.13.2017",2019-03-04 00:00:01,0.000277777777777778,0.111111111111111,0.111111111111111
"302","Jenna","LS6","300","shrub","pre","larrea","malacothrix","4.13.2017","1:05:26",9,"","syrphid","syrphid","Y","maybe touches 2nd flower","","0:49:12","0:49:22","0:00:10",1,1,"","","4.13.2017 300 LS6 shrub pre","LS64.13.2017",2019-03-04 00:00:10,0.00277777777777778,0.111111111111111,0.111111111111111
"303","Jenna","LS6","300","shrub","pre","larrea","malacothrix","4.13.2017","1:05:26",9,"","syrphid","syrphid","Y","","","0:55:03","0:55:12","0:00:09",1,1,"","","4.13.2017 300 LS6 shrub pre","LS64.13.2017",2019-03-04 00:00:09,0.0025,0.111111111111111,0.111111111111111
"304","Jenna","LS6","300","shrub","pre","larrea","malacothrix","4.13.2017","1:05:26",9,"","syrphid","syrphid","Y","","","0:55:27","0:55:28","0:00:01",1,1,"","","4.13.2017 300 LS6 shrub pre","LS64.13.2017",2019-03-04 00:00:01,0.000277777777777778,0.111111111111111,0.111111111111111
"305","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bombylid","bombylid","Y","","","0:03:52","0:03:53","0:00:01",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"306","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:08:15","0:13:15","0:05:00",6,4,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:05:00,0.0833333333333333,1,0.666666666666667
"307","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee?","bee","Y","likely same invidiual as above","","0:13:18","0:14:01","0:00:43",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:43,0.0119444444444444,0.166666666666667,0.166666666666667
"308","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","syrphid??","bee","Y","","","0:14:22","0:15:21","0:00:59",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:59,0.0163888888888889,0.166666666666667,0.166666666666667
"309","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","syrphid??","bee","Y","","","0:15:26","0:15:56","0:00:30",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:30,0.00833333333333333,0.166666666666667,0.166666666666667
"310","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee?","bee","Y","","","0:16:10","0:16:56","0:00:46",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:46,0.0127777777777778,0.166666666666667,0.166666666666667
"311","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","syrphid??","bee","Y","","","0:18:19","0:20:12","0:01:53",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:01:53,0.0313888888888889,0.166666666666667,0.166666666666667
"312","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:21:35","0:21:42","0:00:07",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:07,0.00194444444444444,0.166666666666667,0.166666666666667
"313","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:25:05","0:25:50","0:00:45",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:45,0.0125,0.166666666666667,0.166666666666667
"314","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:28:51","0:29:31","0:00:40",3,3,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:40,0.0111111111111111,0.5,0.5
"315","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:31:05","0:31:33","0:00:28",2,2,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:28,0.00777777777777778,0.333333333333333,0.333333333333333
"316","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:32:19","0:33:08","0:00:49",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:49,0.0136111111111111,0.166666666666667,0.166666666666667
"317","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:34:15","0:34:28","0:00:13",2,2,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:13,0.00361111111111111,0.333333333333333,0.333333333333333
"318","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee?","bee","Y","","","0:35:11","0:37:01","0:01:50",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:01:50,0.0305555555555556,0.166666666666667,0.166666666666667
"319","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:35:36","0:35:39","0:00:03",3,3,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:03,0.000833333333333333,0.5,0.5
"320","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:36:28","0:36:52","0:00:24",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:24,0.00666666666666667,0.166666666666667,0.166666666666667
"321","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:37:04","0:37:05","0:00:01",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"322","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:40:34","0:43:34","0:03:00",3,2,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:03:00,0.05,0.5,0.333333333333333
"323","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","45:00:00","","0:43:42","0:44:23","0:00:41",2,2,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:41,0.0113888888888889,0.333333333333333,0.333333333333333
"324","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","touchdown","","0:47:42","0:47:43","0:00:01",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"325","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","touchdown","","0:47:44","0:47:45","0:00:01",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"326","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:51:35","0:53:17","0:01:42",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:01:42,0.0283333333333333,0.166666666666667,0.166666666666667
"327","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:56:19","0:56:25","0:00:06",4,3,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:06,0.00166666666666667,0.666666666666667,0.5
"328","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:56:26","0:58:05","0:01:39",5,4,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:01:39,0.0275,0.833333333333333,0.666666666666667
"329","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","0:58:12","0:58:33","0:00:21",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:00:21,0.00583333333333333,0.166666666666667,0.166666666666667
"330","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","","","1:01:20","1:03:53","0:02:33",7,4,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:02:33,0.0425,1.16666666666667,0.666666666666667
"331","Jenna","LO1","268","open","pre","larrea","malacothrix","4.14.2017","1:20:35",6,"","bee","bee","Y","on until end","","1:03:58","1:20:35","0:16:37",1,1,"","","4.14.2017 268 LO1 open pre","LO14.14.2017",2019-03-04 00:16:37,0.276944444444444,0.166666666666667,0.166666666666667
"332","Jenna","LO2","269","open","pre","larrea","malacothrix","4.14.2017","1:15:42",9,"","tiny black","tiny black","Y","0:07:33","1:06:00","0:26:21","0:27:35","0:01:14",1,1,"","","4.14.2017 269 LO2 open pre","LO24.14.2017",2019-03-04 00:01:14,0.0205555555555556,0.111111111111111,0.111111111111111
